dataset,classifier,seed,split,inverted,k,subset,macro_f1,accuracy,dimensions,fit_seconds
KTHTIPS2b,svm,42,official2_inverted,1,2,drlbp+vgg16,0.8269750383117433,0.8501683501683501,4176,0.7824126269999852
KTHTIPS2b,svm,42,official2_inverted,1,2,drlbp+vit_b16,0.8539339704147075,0.8627946127946128,848,1.0565621599999986
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+eva02_base,0.8949596030713329,0.9015151515151515,2048,2.2756143459999976
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+gabor,0.8207605429610724,0.8451178451178452,1328,1.7965440519999447
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+glcm,0.8190560260844317,0.8434343434343434,1298,1.7715190800000755
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+hog,0.8285310972317117,0.8535353535353535,3044,4.271574208000061
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+lbp,0.8145445626298947,0.8400673400673401,1334,1.819553189999965
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+mae_base,0.8182823805162485,0.8468013468013468,2048,2.7493702470000017
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+resnet101,0.8428052411448437,0.867003367003367,3328,2.6865245349999896
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+resnet50,0.8320464502973401,0.8577441077441077,3328,2.544133216999967
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+siglip_base,0.872439662929954,0.8855218855218855,2048,2.5838264139999865
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+swin_t,0.8381184669521106,0.8577441077441077,2048,2.4846591810000973
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+swinv2_base,0.8320601269624448,0.8501683501683501,2304,2.7892402039999524
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+vgg16,0.8336756679286391,0.8619528619528619,5376,1.3848943939999572
KTHTIPS2b,svm,42,official2_inverted,1,2,efficientnet_b0+vit_b16,0.8725559957398153,0.877104377104377,2048,2.4555458879999605
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+gabor,0.9063639634495796,0.9082491582491582,816,1.0702114199999642
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+glcm,0.9095584664778001,0.9116161616161617,786,1.0337687560000859
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+hog,0.9209615248727904,0.9225589225589226,2532,3.4001909919999207
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+lbp,0.9070431698973944,0.9099326599326599,822,1.0687855869999794
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+mae_base,0.9174402689974369,0.9208754208754208,1536,2.0311088400000017
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+resnet101,0.8997423768049743,0.9040404040404041,2816,1.967782747000001
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+resnet50,0.9024806657526131,0.9048821548821548,2816,1.7067509849999851
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+siglip_base,0.941067103700399,0.9436026936026936,1536,1.8751624989999982
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+swin_t,0.8795588578100811,0.8846801346801347,1536,1.712292032999926
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+swinv2_base,0.895161832715157,0.8981481481481481,1792,1.9888865729999452
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+vgg16,0.8961170170336318,0.8998316498316499,4864,1.0544441490000054
KTHTIPS2b,svm,42,official2_inverted,1,2,eva02_base+vit_b16,0.8993469773659637,0.9048821548821548,1536,1.684922551999989
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+glcm,0.44812433317176176,0.49158249158249157,66,0.1522433310000224
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+hog,0.496385456580909,0.515993265993266,1812,4.888911465999968
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+lbp,0.6583244019818598,0.6902356902356902,102,0.2167565329999661
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+mae_base,0.776419139482808,0.8131313131313131,816,1.405460201999972
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+resnet101,0.8368323785289783,0.8585858585858586,2096,1.3158474110000498
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+resnet50,0.8388831179806495,0.8611111111111112,2096,1.112202312999898
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+siglip_base,0.8840620095685519,0.8880471380471381,816,1.146380860000022
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+swin_t,0.8318314243879606,0.8442760942760943,816,1.0394094419999647
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+swinv2_base,0.8096950593714477,0.8215488215488216,1072,1.3881311719999303
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+vgg16,0.8312650769451515,0.8602693602693603,4144,0.7889670600000045
KTHTIPS2b,svm,42,official2_inverted,1,2,gabor+vit_b16,0.8638144828072314,0.8737373737373737,816,1.0351349930000424
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+hog,0.4831988381987087,0.4957912457912458,1782,5.151277488000005
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+lbp,0.6136524760547503,0.6531986531986532,72,0.15666959700001826
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+mae_base,0.7707045939069753,0.8089225589225589,786,1.358811914999933
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+resnet101,0.8198875510541398,0.8409090909090909,2066,1.2635317320000468
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+resnet50,0.8298326594339865,0.8535353535353535,2066,1.085781433999955
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+siglip_base,0.8755693061463673,0.8804713804713805,786,1.1134139200000845
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+swin_t,0.8293791977375631,0.8434343434343434,786,1.0379331039999897
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+swinv2_base,0.8057027193999443,0.8181818181818182,1042,1.41726690400003
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+vgg16,0.8336478489416742,0.8594276094276094,4114,0.829904359000011
KTHTIPS2b,svm,42,official2_inverted,1,2,glcm+vit_b16,0.8618077571918653,0.8712121212121212,786,1.0308520999999473
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+lbp,0.6268049361391616,0.6414141414141414,1818,5.181775477999963
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+mae_base,0.7587624110259822,0.7971380471380471,2532,5.283274964000043
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+resnet101,0.8148138817437206,0.8375420875420876,3812,2.0056282230000306
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+resnet50,0.8214602110640683,0.8476430976430976,3812,1.9473761399999603
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+siglip_base,0.8707895450459652,0.8754208754208754,2532,3.7597293149999587
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+swin_t,0.8219026201997264,0.8375420875420876,2532,3.128541270000028
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+swinv2_base,0.7928876413160656,0.8089225589225589,2788,3.5900536869999087
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+vgg16,0.821394655192519,0.8476430976430976,5860,2.0218395250000185
KTHTIPS2b,svm,42,official2_inverted,1,2,hog+vit_b16,0.8663911493066667,0.8745791245791246,2532,3.3982809929999576
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+mae_base,0.7587007419578353,0.7954545454545454,822,1.5239790629999561
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+resnet101,0.8071663786474857,0.8265993265993266,2102,1.413506171999984
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+resnet50,0.8057030315225535,0.8308080808080808,2102,1.1662092760000178
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+siglip_base,0.8533316066612215,0.8627946127946128,822,1.1313508240000374
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+swin_t,0.8174074351167673,0.8316498316498316,822,1.038766798000097
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+swinv2_base,0.7908311413887469,0.8038720538720538,1078,1.4561648540000078
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+vgg16,0.7959937983596537,0.8223905723905723,4150,0.867263395000009
KTHTIPS2b,svm,42,official2_inverted,1,2,lbp+vit_b16,0.8520790195750793,0.8619528619528619,822,1.1203822579999496
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+resnet101,0.8055370573478225,0.8324915824915825,2816,2.4192543879998993
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+resnet50,0.8197152891184611,0.8451178451178452,2816,2.2643355819999442
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+siglip_base,0.8501745940168699,0.8619528619528619,1536,2.138912368999968
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+swin_t,0.8170239648848615,0.835016835016835,1536,1.8961618900000303
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+swinv2_base,0.7933559156373575,0.8106060606060606,1792,2.2829889009999533
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+vgg16,0.8076721623794122,0.835016835016835,4864,1.3246091459999434
KTHTIPS2b,svm,42,official2_inverted,1,2,mae_base+vit_b16,0.8572494625634369,0.8678451178451179,1536,2.0521229159999166
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet101+resnet50,0.8427872335091396,0.8678451178451179,4096,1.1622405299999627
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet101+siglip_base,0.8582302332486758,0.8712121212121212,2816,2.194557282000005
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet101+swin_t,0.8448405905581802,0.8585858585858586,2816,2.1616626580000684
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet101+swinv2_base,0.8122817193679045,0.8308080808080808,3072,2.427440123999986
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet101+vgg16,0.8348664757970862,0.8644781144781145,6144,1.3243691269999545
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet101+vit_b16,0.8763444034041722,0.8813131313131313,2816,2.0300804920000246
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet50+siglip_base,0.8692940626651896,0.8779461279461279,2816,1.917125298999963
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet50+swin_t,0.8221274485398085,0.8409090909090909,2816,1.8723263950000728
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet50+swinv2_base,0.8285922202801653,0.8442760942760943,3072,2.2412019079999936
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet50+vgg16,0.8355671714931105,0.8644781144781145,6144,1.203100592999931
KTHTIPS2b,svm,42,official2_inverted,1,2,resnet50+vit_b16,0.8677263937181986,0.8754208754208754,2816,1.7959510399999772
KTHTIPS2b,svm,42,official2_inverted,1,2,siglip_base+swin_t,0.8680753685869699,0.8745791245791246,1536,1.7778381460000219
KTHTIPS2b,svm,42,official2_inverted,1,2,siglip_base+swinv2_base,0.8424098469986152,0.8526936026936027,1792,2.103552354000044
KTHTIPS2b,svm,42,official2_inverted,1,2,siglip_base+vgg16,0.8897493259287516,0.8956228956228957,4864,1.1587395130000004
KTHTIPS2b,svm,42,official2_inverted,1,2,siglip_base+vit_b16,0.8730875327595751,0.8880471380471381,1536,1.9376576270000214
KTHTIPS2b,svm,42,official2_inverted,1,2,swin_t+swinv2_base,0.8241988260200536,0.8358585858585859,1792,2.3789983289999554
KTHTIPS2b,svm,42,official2_inverted,1,2,swin_t+vgg16,0.8244704594023292,0.8468013468013468,4864,1.1738955580000265
KTHTIPS2b,svm,42,official2_inverted,1,2,swin_t+vit_b16,0.8709440700503778,0.877104377104377,1536,1.9136040769999454
KTHTIPS2b,svm,42,official2_inverted,1,2,swinv2_base+vgg16,0.8308666521854431,0.8442760942760943,5120,1.2697923770000443
KTHTIPS2b,svm,42,official2_inverted,1,2,swinv2_base+vit_b16,0.8631933259300605,0.8712121212121212,1792,2.170370071999969
KTHTIPS2b,svm,42,official2_inverted,1,2,vgg16+vit_b16,0.8733682488269306,0.8804713804713805,4864,1.0640674119999858
KTHTIPS2b,svm,42,official3_inverted,1,1,beitv2_base,0.9866463768766874,0.9865319865319865,768,0.8803960899999765
KTHTIPS2b,svm,42,official3_inverted,1,1,convnext_v2_t,0.9313556880565332,0.9318181818181818,768,0.912736816000006
KTHTIPS2b,svm,42,official3_inverted,1,1,deit_s,0.9067069099215751,0.9074074074074074,384,0.4458551590000752
KTHTIPS2b,svm,42,official3_inverted,1,1,densenet121,0.8956037999521818,0.8956228956228957,1024,1.275713683000049
KTHTIPS2b,svm,42,official3_inverted,1,1,dinov2,0.9406602239020649,0.9402356902356902,768,0.8612567100000206
KTHTIPS2b,svm,42,official3_inverted,1,1,dinov2_large,0.9715095492742553,0.9705387205387206,1024,1.2186710299999959
KTHTIPS2b,svm,42,official3_inverted,1,1,dinov2_small,0.9088560748999804,0.9124579124579124,384,0.4083745519999411
KTHTIPS2b,svm,42,official3_inverted,1,1,drlbp,0.3306950923294507,0.3846801346801347,80,0.1120366830000421
KTHTIPS2b,svm,42,official3_inverted,1,1,efficientnet_b0,0.8552711549952989,0.8686868686868687,1280,1.5555884959999275
KTHTIPS2b,svm,42,official3_inverted,1,1,eva02_base,0.9147254316091533,0.9141414141414141,768,0.8661459869999817
KTHTIPS2b,svm,42,official3_inverted,1,1,gabor,0.37097140076610774,0.4099326599326599,48,0.108964646000004
KTHTIPS2b,svm,42,official3_inverted,1,1,glcm,0.19679094105859193,0.2718855218855219,18,0.03651276000005055
KTHTIPS2b,svm,42,official3_inverted,1,1,hog,0.3247328055620559,0.33164983164983164,1764,4.943924154000001
KTHTIPS2b,svm,42,official3_inverted,1,1,lbp,0.5298027641493994,0.57996632996633,54,0.12721063300000424
KTHTIPS2b,svm,42,official3_inverted,1,1,mae_base,0.7570412437890389,0.7651515151515151,768,1.181741579000004
KTHTIPS2b,svm,42,official3_inverted,1,1,resnet101,0.9316914371950589,0.930976430976431,2048,1.1468138310000313
KTHTIPS2b,svm,42,official3_inverted,1,1,resnet50,0.8879375211445353,0.8888888888888888,2048,0.9169232799999918
KTHTIPS2b,svm,42,official3_inverted,1,1,siglip_base,0.904453150217542,0.9048821548821548,768,1.0391820309999957
KTHTIPS2b,svm,42,official3_inverted,1,1,swin_t,0.9359872544061634,0.936026936026936,768,0.8921978010000657
KTHTIPS2b,svm,42,official3_inverted,1,1,swinv2_base,0.9341358140667239,0.9343434343434344,1024,1.1709046569999373
KTHTIPS2b,svm,42,official3_inverted,1,1,vgg16,0.8713423834246856,0.8762626262626263,4096,0.660560415999953
KTHTIPS2b,svm,42,official3_inverted,1,1,vit_b16,0.8923049217480792,0.8939393939393939,768,0.9490856169999233
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+convnext_v2_t,0.9747105567421154,0.9747474747474747,1536,1.7952228569999988
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+deit_s,0.9663758228740854,0.9663299663299664,1152,1.3278084269999226
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+densenet121,0.9582824263538438,0.9587542087542088,1792,1.9763319339999725
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+dinov2,0.9791563188253753,0.9789562289562289,1536,1.821474442000067
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+dinov2_large,0.9884259254768678,0.9882154882154882,1792,2.149426349999999
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+dinov2_small,0.9681212100230298,0.968013468013468,1152,1.3310841359999586
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+drlbp,0.9747232534606606,0.9747474747474747,848,1.010008876000029
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+efficientnet_b0,0.9529850945660363,0.9545454545454546,2048,2.3815221959999917
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+eva02_base,0.9595624454106627,0.9595959595959596,1536,1.6641919049999387
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+gabor,0.9823462961376247,0.9823232323232324,816,1.0272392450000325
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+glcm,0.9833103971639926,0.9831649831649831,786,0.9601290619999645
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+hog,0.9849907422524796,0.9848484848484849,2532,3.1661595389999775
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+lbp,0.9831946590293964,0.9831649831649831,822,1.021690676999924
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+mae_base,0.9730532124427882,0.9730639730639731,1536,2.001054943999975
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+resnet101,0.9873648712367362,0.9873737373737373,2816,1.98099258000002
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+resnet50,0.9833438518339567,0.9831649831649831,2816,1.8168295670000134
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+siglip_base,0.9784699725087147,0.9781144781144782,1536,1.7100806700000248
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+swin_t,0.9728366190195333,0.9730639730639731,1536,1.7671237210000754
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+swinv2_base,0.9638683585805278,0.9646464646464646,1792,1.9955266260000144
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+vgg16,0.9700160227232888,0.9696969696969697,4864,1.0429079770000271
KTHTIPS2b,svm,42,official3_inverted,1,2,beitv2_base+vit_b16,0.9849314216498981,0.9848484848484849,1536,1.7665952279999146
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+deit_s,0.9284523394630416,0.9292929292929293,1152,1.379322094000031
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+densenet121,0.9253417033605357,0.9276094276094277,1792,2.008932071000004
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+dinov2,0.9443950097831523,0.9436026936026936,1536,1.85949807399993
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+dinov2_large,0.9682499480253132,0.9671717171717171,1792,2.0642618620000803
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+dinov2_small,0.921157978551992,0.9225589225589226,1152,1.3037111400000185
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+drlbp,0.9242250140947359,0.9250841750841751,848,1.012822153000002
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+efficientnet_b0,0.9105684023647082,0.9191919191919192,2048,2.485760725999967
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+eva02_base,0.9365878880671172,0.9377104377104377,1536,1.7169776819999925
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+gabor,0.9270242266396064,0.9276094276094277,816,1.014513921999992
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+glcm,0.9269997041406902,0.9276094276094277,786,0.988004104999959
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+hog,0.937759199436938,0.9377104377104377,2532,3.223837470000035
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+lbp,0.9263255099236517,0.9267676767676768,822,1.0053222229998937
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+mae_base,0.9189303532486286,0.9191919191919192,1536,1.9137663859999066
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+resnet101,0.9516086148591807,0.9511784511784511,2816,2.036459822999973
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+resnet50,0.9428122745536708,0.9419191919191919,2816,1.7885899139999992
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+siglip_base,0.9350298168943376,0.9335016835016835,1536,1.8414625320000368
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+swin_t,0.9494446014004976,0.9503367003367004,1536,1.8728419180000628
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+swinv2_base,0.9358673403968218,0.9368686868686869,1792,2.1777341670000396
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+vgg16,0.9266780741053601,0.9259259259259259,4864,1.0952931340000305
KTHTIPS2b,svm,42,official3_inverted,1,2,convnext_v2_t+vit_b16,0.9483725722724774,0.946969696969697,1536,1.7907208840000521
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+densenet121,0.9156416343986038,0.9158249158249159,1408,1.5911557560000347
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+dinov2,0.9447608061946924,0.9444444444444444,1152,1.362204489000078
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+dinov2_large,0.972556208063683,0.9722222222222222,1408,1.6318513669999675
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+dinov2_small,0.9138553373227869,0.92003367003367,768,0.8770620359999839
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+drlbp,0.8942795923769581,0.8964646464646465,464,0.550328592000028
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+efficientnet_b0,0.9045550413533008,0.9082491582491582,1664,2.0324876859999677
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+eva02_base,0.9181207175355659,0.9208754208754208,1152,1.3182483100000582
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+gabor,0.8926708036842115,0.8947811447811448,432,0.5510812380000516
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+glcm,0.9059677842572579,0.9065656565656566,402,0.5105621420000261
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+hog,0.9065226603289877,0.9082491582491582,2148,3.0314435420000336
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+lbp,0.9046048017013153,0.9057239057239057,438,0.5656780030000164
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+mae_base,0.9073793380198606,0.9065656565656566,1152,1.609836730999973
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+resnet101,0.9375268150218973,0.9368686868686869,2432,1.6008113130000083
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+resnet50,0.9299215070424924,0.9292929292929293,2432,1.379113205000067
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+siglip_base,0.9282478746602425,0.9276094276094277,1152,1.3880458090000047
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+swin_t,0.9331438430255378,0.9335016835016835,1152,1.3907965519999834
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+swinv2_base,0.9293753738344411,0.9292929292929293,1408,1.724530638000033
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+vgg16,0.9126242954805796,0.9124579124579124,4480,0.8587389920000987
KTHTIPS2b,svm,42,official3_inverted,1,2,deit_s+vit_b16,0.9439920754141446,0.9427609427609428,1152,1.441822565999928
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+dinov2,0.9414330083407425,0.9410774410774411,1792,2.0495376589999523
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+dinov2_large,0.9669481967872088,0.9663299663299664,2048,2.276970131999974
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+dinov2_small,0.9132474227249232,0.914983164983165,1408,1.5365948549999757
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+drlbp,0.8963063618906756,0.8964646464646465,1104,1.3461239089999708
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+efficientnet_b0,0.8973163829575387,0.9006734006734006,2304,2.66036001100008
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+eva02_base,0.9174944864784433,0.9217171717171717,1792,2.004525871999931
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+gabor,0.8919591450646142,0.8914141414141414,1072,1.3619080069998972
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+glcm,0.8981939162408487,0.8981481481481481,1042,1.3244102909999356
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+hog,0.8944293718593507,0.8956228956228957,2788,3.8174417499999436
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+lbp,0.8987238189784615,0.898989898989899,1078,1.3781710090000843
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+mae_base,0.8934151969731392,0.8930976430976431,1792,2.3736845480000284
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+resnet101,0.9268460277289257,0.9276094276094277,3072,2.2644479660000343
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+resnet50,0.9160172307684579,0.9158249158249159,3072,2.0019666929999858
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+siglip_base,0.9216999496264737,0.9208754208754208,1792,2.2540392979999524
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+swin_t,0.9267673127307727,0.9276094276094277,1792,2.0524973789999876
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+swinv2_base,0.9267578087972644,0.9276094276094277,2048,2.3979729960000213
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+vgg16,0.9034506201116534,0.9023569023569024,5120,1.2294376279999142
KTHTIPS2b,svm,42,official3_inverted,1,2,densenet121+vit_b16,0.9315589624750676,0.930976430976431,1792,2.068425900999955
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+dinov2_large,0.9665733174410307,0.9654882154882155,1792,2.1653953129998627
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+dinov2_small,0.9282822211172856,0.9284511784511784,1152,1.305230192999943
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+drlbp,0.9356218208846859,0.9351851851851852,848,0.9447329769998305
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+efficientnet_b0,0.9230104577198961,0.9259259259259259,2048,2.532556490999923
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+eva02_base,0.9558544536103949,0.9553872053872053,1536,1.7537078189998283
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+gabor,0.9343783308880259,0.9343434343434344,816,0.9710216429998582
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+glcm,0.9372534074060644,0.9368686868686869,786,0.9052186250000887
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+hog,0.9527473936209119,0.952020202020202,2532,2.9315909760000523
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+lbp,0.9345908333906515,0.9343434343434344,822,0.9346927489998507
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+mae_base,0.9409023566945108,0.9393939393939394,1536,1.8358848079999461
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+resnet101,0.9486381109030059,0.9478114478114478,2816,1.9618301109999265
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+resnet50,0.9488180406793483,0.9478114478114478,2816,1.8631937540001218
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+siglip_base,0.9419625685525971,0.9410774410774411,1536,1.6738556190000509
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+swin_t,0.9683028677027178,0.968013468013468,1536,1.865932339999972
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+swinv2_base,0.9453097033998378,0.9444444444444444,1792,2.2069256669999504
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+vgg16,0.9399815796047224,0.9385521885521886,4864,1.0519604999999501
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2+vit_b16,0.9524639315158847,0.9511784511784511,1536,1.8344224510001368
KTHTIPS2b,svm,42,official3_inverted,1,2,dinov2_large+dinov2_small,0.971910263061245,0.9713804713804713,1408,1.5948027630001889
