dataset,classifier,seed,outer_fold,method,selected,n_test,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,roc_auc_ovr_macro,fit_predict_seconds,archived_accuracy,archived_macro_f1,delta_accuracy_vs_archive,delta_macro_f1_vs_archive
FMD,resmlp,2026,1,best_individual,siglip_base,200,0.95,0.95,0.9503467000835422,0.95,0.9495768737039597,0.9971111111111112,2.2946178209999744,0.955,0.954714459695204,-0.0050000000000000044,-0.005137585991244253
FMD,resmlp,2026,1,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.945,0.945,0.9467821067821067,0.945,0.9449332994775869,0.9979999999999999,11.812866620000023,0.95,0.9500046633666062,-0.0050000000000000044,-0.005071363889019298
FMD,resmlp,2026,1,gfs,siglip_base+dinov2_large+lbp,200,0.975,0.975,0.9754511278195489,0.975,0.9748624140087555,0.9960277777777777,2.715806364999935,0.97,0.9698472259447868,0.0050000000000000044,0.005015188063968723
FMD,resmlp,2026,1,topk_individual,siglip_base+eva02_base+dinov2,200,0.955,0.9550000000000001,0.9556208703577125,0.9550000000000001,0.9548503528991334,0.9985833333333334,3.034146392999901,0.955,0.9548503528991334,0.0,0.0
FMD,resmlp,2026,2,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2+dinov2_small+mae_base,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9999166666666668,3.6718846759999906,0.985,0.9849937460913072,0.0,0.0
FMD,resmlp,2026,2,best_individual,siglip_base,200,0.99,0.9899999999999999,0.990909090909091,0.9899999999999999,0.9901098901098901,0.9995277777777778,2.63686163400007,0.99,0.99010989010989,0.0,1.1102230246251565e-16
FMD,resmlp,2026,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.98,0.9799999999999999,0.980645933014354,0.9799999999999999,0.9799816849816849,0.9999166666666668,15.754339113000242,0.995,0.9949968730456534,-0.015000000000000013,-0.01501518806396851
FMD,resmlp,2026,2,gfs,siglip_base+dinov2_large+dinov2+dinov2_small+eva02_base,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9997499999999999,4.191949800000202,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,resmlp,2026,2,topk_individual,siglip_base+dinov2+eva02_base+dinov2_small+dinov2_large,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9997499999999999,3.732071198000085,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,resmlp,2026,3,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2+dinov2_small,200,0.97,0.97,0.9728656126482214,0.97,0.9700250378157355,0.9996666666666666,3.3447406749996844,0.975,0.9748039798039798,-0.0050000000000000044,-0.004778941988244356
FMD,resmlp,2026,3,best_individual,siglip_base,200,0.975,0.975,0.9765550239234451,0.975,0.9750915750915752,0.9996388888888887,3.5221937460000845,0.975,0.9750906346541776,0.0,9.404373976229508e-07
FMD,resmlp,2026,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.95,0.95,0.9542725390551479,0.95,0.9496668974383397,0.9981944444444444,13.868258932000117,0.955,0.9545726891220518,-0.0050000000000000044,-0.004905791683712191
FMD,resmlp,2026,3,gfs,siglip_base+dinov2_large+gabor+eva02_base+glcm+deit_s,200,0.98,0.9800000000000001,0.9811471861471862,0.9800000000000001,0.9799718103890118,0.9994722222222222,3.7596885749999274,0.98,0.9799718103890118,0.0,0.0
FMD,resmlp,2026,3,topk_individual,siglip_base+dinov2+eva02_base+dinov2_large+dinov2_small+convnext_v2_t,200,0.98,0.9800000000000001,0.980952380952381,0.9800000000000001,0.9802376485303315,0.9993055555555556,4.3015042239999275,0.98,0.9802376485303316,0.0,-1.1102230246251565e-16
FMD,resmlp,2026,4,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.985,0.985,0.9857142857142858,0.985,0.9849906191369605,0.9998055555555554,3.2432272379996903,0.985,0.9849906191369604,0.0,1.1102230246251565e-16
FMD,resmlp,2026,4,best_individual,siglip_base,200,0.98,0.9799999999999999,0.9813852813852815,0.9799999999999999,0.980103636201197,0.9995277777777778,2.987153856000077,0.985,0.9849906191369604,-0.0050000000000000044,-0.004886982935763395
FMD,resmlp,2026,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.95,0.9499999999999998,0.952529330572809,0.9499999999999998,0.9502655461683137,0.9985833333333334,12.254265481999937,0.955,0.9554707635879084,-0.0050000000000000044,-0.0052052174195946765
FMD,resmlp,2026,4,gfs,siglip_base+dinov2_large+glcm+drlbp,200,0.98,0.9800000000000001,0.9807142857142856,0.9800000000000001,0.9799906191369605,0.9997777777777778,2.7068016439998246,0.985,0.9849906191369604,-0.0050000000000000044,-0.004999999999999893
FMD,resmlp,2026,4,topk_individual,siglip_base+dinov2+eva02_base+dinov2_large,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913073,0.9999166666666666,2.8889728449998984,0.99,0.9899937460913072,0.0,1.1102230246251565e-16
FMD,svm,42,0,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.955,0.9549999999999998,0.9572009569377989,0.9549999999999998,0.9548033545401966,0.9983333333333334,0.31673481799998626,0.955,0.9548033545401966,0.0,0.0
FMD,svm,42,0,best_individual,siglip_base,200,0.945,0.945,0.9477705627705628,0.945,0.9449066755677796,0.9977499999999999,0.22322919600037494,0.945,0.9449066755677796,0.0,0.0
FMD,svm,42,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.935,0.9349999999999999,0.937367281840966,0.9349999999999999,0.9346360176847981,0.9963333333333335,2.9222398140000223,0.935,0.934636017684798,0.0,1.1102230246251565e-16
FMD,svm,42,0,gfs,siglip_base+dinov2_large+drlbp,200,0.96,0.96,0.962056277056277,0.96,0.9599467477323703,0.9983333333333334,0.4107082119999177,0.96,0.9599467477323704,0.0,-1.1102230246251565e-16
FMD,svm,42,0,topk_individual,siglip_base+dinov2_large+eva02_base,200,0.965,0.9650000000000001,0.9670312143996356,0.9650000000000001,0.9646695207670817,0.9980555555555556,0.43138849299975845,0.965,0.9646695207670816,0.0,1.1102230246251565e-16
FMD,svm,42,1,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9998611111111112,0.46319102899997233,0.995,0.9949968730456537,0.0,0.0
FMD,svm,42,1,best_individual,siglip_base,200,0.98,0.9799999999999999,0.9802380952380952,0.9799999999999999,0.9799968730456534,0.9993611111111113,0.2041160509998008,0.98,0.9799968730456534,0.0,0.0
FMD,svm,42,1,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.98,0.9799999999999999,0.9804761904761904,0.9799999999999999,0.979993746091307,0.9989722222222222,2.990788188999886,0.98,0.979993746091307,0.0,0.0
FMD,svm,42,1,gfs,siglip_base+dinov2_large+gabor+drlbp+lbp,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.99975,0.6269488560001264,0.995,0.9949968730456537,0.0,0.0
FMD,svm,42,1,topk_individual,siglip_base+dinov2+dinov2_large+eva02_base+dinov2_small,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9998055555555556,0.6039101579999624,0.995,0.9949968730456537,0.0,0.0
FMD,svm,42,2,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9995833333333334,0.5712729340002625,0.985,0.9849937460913072,0.0,0.0
FMD,svm,42,2,best_individual,siglip_base,200,0.97,0.97,0.9721946169772255,0.97,0.9701928684007676,0.9971111111111112,0.21434561700016275,0.97,0.9701928684007676,0.0,0.0
FMD,svm,42,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.945,0.945,0.9490344438170524,0.945,0.9452438775981182,0.9987222222222222,2.997624119000193,0.945,0.9452438775981182,0.0,0.0
FMD,svm,42,2,gfs,siglip_base+dinov2_large+eva02_base+swin_t,200,0.97,0.97,0.9721946169772255,0.97,0.9701928684007676,0.9993611111111111,0.5279901999997492,0.97,0.9701928684007676,0.0,0.0
FMD,svm,42,2,topk_individual,siglip_base+eva02_base+dinov2+dinov2_large,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9991944444444444,0.5835453890003919,0.985,0.9849937460913072,0.0,0.0
FMD,svm,42,3,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9998055555555556,0.6037081160002344,0.995,0.9949968730456537,0.0,0.0
FMD,svm,42,3,best_individual,siglip_base,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9992777777777778,0.21416772499969738,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,42,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.999611111111111,2.9951379330000236,0.995,0.9949968730456537,0.0,0.0
FMD,svm,42,3,gfs,siglip_base+dinov2_large+eva02_base+drlbp,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9998888888888888,0.5335713760000544,0.995,0.9949968730456537,0.0,0.0
FMD,svm,42,3,topk_individual,siglip_base+dinov2_large+eva02_base+dinov2,200,1.0,1.0,1.0,1.0,1.0,0.9999444444444444,0.6021389899997303,1.0,1.0,0.0,0.0
FMD,svm,42,4,best_homogeneous_self_supervised,siglip_base+dinov2+dinov2_large,200,0.98,0.9800000000000001,0.9807142857142856,0.9800000000000001,0.9799906191369606,0.9989166666666666,0.43832918399994014,0.98,0.9799906191369606,0.0,0.0
FMD,svm,42,4,best_individual,siglip_base,200,0.965,0.9650000000000001,0.9678405499915798,0.9650000000000001,0.9648937057331839,0.9988888888888889,0.21002316399972187,0.965,0.964893705733184,0.0,-1.1102230246251565e-16
FMD,svm,42,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.96,0.96,0.9640476190476189,0.96,0.9604984724304364,0.9985833333333334,2.946714454999892,0.96,0.9604984724304364,0.0,0.0
FMD,svm,42,4,gfs,siglip_base+dinov2+dinov2_large+mae_base+vgg16,200,0.98,0.9800000000000001,0.9807142857142856,0.9800000000000001,0.9799906191369606,0.9988611111111112,0.7666052859999581,0.98,0.9799906191369606,0.0,0.0
FMD,svm,42,4,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small,200,0.97,0.97,0.9711471861471861,0.97,0.9699718103890118,0.9991388888888888,0.5827603400002772,0.97,0.9699718103890118,0.0,0.0
FMD,svm,123,0,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.985,0.985,0.9861471861471862,0.985,0.9851067631555438,0.9991666666666668,0.5906022969998048,0.985,0.9851067631555438,0.0,0.0
FMD,svm,123,0,best_individual,siglip_base,200,0.965,0.9649999999999999,0.9663852813852813,0.9649999999999999,0.9649686834346654,0.9973055555555556,0.2089796719997139,0.965,0.9649686834346654,0.0,0.0
FMD,svm,123,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.97,0.97,0.9721946169772255,0.97,0.9701928684007676,0.9984444444444444,2.9036865870002657,0.97,0.9701928684007676,0.0,0.0
FMD,svm,123,0,gfs,siglip_base+dinov2_large+mae_base,200,0.985,0.985,0.9861471861471862,0.985,0.9851067631555438,0.9991666666666668,0.5880079690000457,0.985,0.9851067631555438,0.0,0.0
FMD,svm,123,0,topk_individual,siglip_base+dinov2_large+dinov2,200,0.98,0.9800000000000001,0.9813852813852815,0.9800000000000001,0.9799686834346655,0.9992500000000002,0.44528376700009176,0.98,0.9799686834346656,0.0,-1.1102230246251565e-16
FMD,svm,123,1,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9992777777777778,0.44341567599985865,0.985,0.9849937460913072,0.0,0.0
FMD,svm,123,1,best_individual,siglip_base,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9997222222222222,0.2094829140000911,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,123,1,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.965,0.9649999999999999,0.9670562770562772,0.9649999999999999,0.9650817004989019,0.9988333333333334,2.9070330489998923,0.965,0.965081700498902,0.0,-1.1102230246251565e-16
FMD,svm,123,1,gfs,siglip_base+dinov2_large+densenet121,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.999388888888889,0.5240709500003504,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,123,1,topk_individual,siglip_base+dinov2_large+dinov2,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9992777777777778,0.44500458400034404,0.985,0.9849937460913072,0.0,0.0
FMD,svm,123,2,best_homogeneous_self_supervised,siglip_base+dinov2,200,0.975,0.975,0.9763852813852815,0.975,0.9749686834346655,0.9995277777777778,0.2646781479998026,0.975,0.9749686834346656,0.0,-1.1102230246251565e-16
FMD,svm,123,2,best_individual,siglip_base,200,0.99,0.99,0.990909090909091,0.99,0.9899749373433584,0.9995555555555556,0.20455777400002262,0.99,0.9899749373433584,0.0,0.0
FMD,svm,123,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.98,0.9799999999999999,0.9813852813852814,0.9799999999999999,0.9799686834346655,0.9996111111111112,3.0511219750001146,0.98,0.9799686834346656,0.0,-1.1102230246251565e-16
FMD,svm,123,2,gfs,siglip_base+dinov2+lbp,200,0.97,0.97,0.9713852813852814,0.97,0.9698337306681337,0.999611111111111,0.34140004700020654,0.97,0.9698337306681336,0.0,1.1102230246251565e-16
FMD,svm,123,2,topk_individual,siglip_base+dinov2_large+eva02_base,200,0.985,0.985,0.9861471861471862,0.985,0.9849718103890119,0.99975,0.44075000300017564,0.985,0.984971810389012,0.0,-1.1102230246251565e-16
FMD,svm,123,3,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2,200,0.955,0.9549999999999998,0.9562375636059846,0.9549999999999998,0.95469033747596,0.9979722222222224,0.43766101000028357,0.955,0.95469033747596,0.0,0.0
FMD,svm,123,3,best_individual,siglip_base,200,0.95,0.9499999999999998,0.9538879808216192,0.9499999999999998,0.9499798109784079,0.9960833333333333,0.2046305920002851,0.95,0.949979810978408,0.0,-1.1102230246251565e-16
FMD,svm,123,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.95,0.95,0.9540127987954075,0.95,0.9498618954382158,0.9961944444444445,2.8097454130002006,0.95,0.9498618954382158,0.0,0.0
FMD,svm,123,3,gfs,siglip_base+dinov2_large+eva02_base+lbp,200,0.96,0.96,0.9625773920968428,0.96,0.9599113954877158,0.997388888888889,0.5091556779998427,0.96,0.9599113954877158,0.0,0.0
FMD,svm,123,3,topk_individual,siglip_base+dinov2+dinov2_large+eva02_base,200,0.97,0.97,0.971555023923445,0.97,0.9699566223250434,0.9974444444444444,0.5310564629999135,0.97,0.9699566223250434,0.0,0.0
FMD,svm,123,4,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.98,0.9800000000000001,0.9807142857142856,0.9800000000000001,0.979855666370429,0.9994166666666668,0.3079877899999701,0.98,0.979855666370429,0.0,0.0
FMD,svm,123,4,best_individual,siglip_base,200,0.975,0.975,0.9763852813852812,0.975,0.9748337306681337,0.9993055555555556,0.2094519370002672,0.975,0.9748337306681336,0.0,1.1102230246251565e-16
FMD,svm,123,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.955,0.9549999999999998,0.9600757575757575,0.9549999999999998,0.9559472106840528,0.998111111111111,2.9161019220000526,0.955,0.9559472106840528,0.0,0.0
FMD,svm,123,4,gfs,siglip_base+dinov2_large+densenet121,200,0.965,0.9650000000000001,0.9668614718614718,0.9650000000000001,0.9650776331071581,0.9989444444444444,0.5108467039999596,0.965,0.965077633107158,0.0,1.1102230246251565e-16
FMD,svm,123,4,topk_individual,siglip_base+dinov2_large+dinov2,200,0.975,0.975,0.9761904761904763,0.975,0.9748395378690627,0.9993611111111111,0.4305228849998457,0.975,0.9748395378690629,0.0,-1.1102230246251565e-16
FMD,svm,2026,0,best_homogeneous_self_supervised,siglip_base+dinov2+dinov2_large,200,0.975,0.975,0.9766233766233766,0.975,0.9746847088310503,0.9993611111111113,0.42771403500000815,0.975,0.9746847088310504,0.0,-1.1102230246251565e-16
FMD,svm,2026,0,best_individual,siglip_base,200,0.965,0.9649999999999999,0.9674076495586792,0.9649999999999999,0.9651834875377283,0.9983611111111113,0.20904665000034583,0.965,0.9651834875377284,0.0,-1.1102230246251565e-16
FMD,svm,2026,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.95,0.9499999999999998,0.9505415052783472,0.9499999999999998,0.9494459883291718,0.9985555555555556,3.030406254999889,0.95,0.9494459883291718,0.0,0.0
FMD,svm,2026,0,gfs,siglip_base+dinov2+efficientnet_b0,200,0.965,0.9649999999999999,0.9658297258297257,0.9649999999999999,0.9647055255399286,0.9988611111111112,0.4693983170000138,0.965,0.9647055255399286,0.0,0.0
FMD,svm,2026,0,topk_individual,siglip_base+dinov2_large+eva02_base,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9993333333333334,0.4455624299998817,0.985,0.9849937460913072,0.0,0.0
FMD,svm,2026,1,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.97,0.97,0.9705665679349889,0.97,0.9695773204117234,0.9977222222222222,0.35325160899992625,0.97,0.9695773204117234,0.0,0.0
FMD,svm,2026,1,best_individual,siglip_base,200,0.955,0.9550000000000001,0.9548955722639934,0.9550000000000001,0.954464303347487,0.9975277777777778,0.21814877699989665,0.955,0.954464303347487,0.0,0.0
FMD,svm,2026,1,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.96,0.9599999999999997,0.9609273182957393,0.9599999999999997,0.9601063164477799,0.9974722222222223,2.8174902860000657,0.96,0.96010631644778,0.0,-1.1102230246251565e-16
FMD,svm,2026,1,gfs,siglip_base+dinov2_large+lbp+dinov2_small,200,0.96,0.96,0.9607410236822002,0.96,0.9592793034256448,0.9945555555555556,0.4034618209998371,0.96,0.9592793034256448,0.0,0.0
FMD,svm,2026,1,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base,200,0.97,0.97,0.9707142857142855,0.97,0.9699906191369605,0.998,0.5576341280002453,0.97,0.9699906191369604,0.0,1.1102230246251565e-16
FMD,svm,2026,2,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9996944444444443,0.44337520099998073,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,2026,2,best_individual,siglip_base,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9994166666666666,0.20498695400010547,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,2026,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.9996944444444444,2.9017531380000037,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,2026,2,gfs,siglip_base+dinov2_large+eva02_base+mae_base,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.99975,0.6604711220002173,0.995,0.9949968730456537,0.0,0.0
FMD,svm,2026,2,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base,200,0.99,0.99,0.9904761904761905,0.99,0.9899937460913071,0.999611111111111,0.565255827999863,0.99,0.9899937460913072,0.0,-1.1102230246251565e-16
FMD,svm,2026,3,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.975,0.975,0.9768181818181818,0.975,0.9748039798039798,0.9996944444444444,0.5528149609999673,0.975,0.9748039798039798,0.0,0.0
FMD,svm,2026,3,best_individual,siglip_base,200,0.98,0.9800000000000001,0.9811471861471862,0.9800000000000001,0.9801067631555437,0.9994166666666666,0.20594933100028356,0.98,0.9801067631555436,0.0,1.1102230246251565e-16
FMD,svm,2026,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.965,0.9650000000000001,0.9677489177489178,0.9650000000000001,0.9653067941899778,0.9988333333333334,2.778226125999936,0.965,0.9653067941899778,0.0,0.0
FMD,svm,2026,3,gfs,siglip_base+dinov2_large+mae_base,200,0.975,0.975,0.9768181818181818,0.975,0.9748039798039798,0.9996944444444444,0.5682932319996326,0.975,0.9748039798039798,0.0,0.0
FMD,svm,2026,3,topk_individual,siglip_base+dinov2_large+dinov2,200,0.98,0.9800000000000001,0.9811471861471862,0.9800000000000001,0.9799718103890118,0.9998333333333334,0.43489773800001785,0.98,0.9799718103890118,0.0,0.0
FMD,svm,2026,4,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.985,0.985,0.9857142857142858,0.985,0.9849906191369605,0.9996944444444444,0.5668965119998575,0.985,0.9849906191369604,0.0,1.1102230246251565e-16
FMD,svm,2026,4,best_individual,siglip_base,200,0.98,0.9799999999999999,0.9813852813852815,0.9799999999999999,0.980103636201197,0.9985833333333334,0.20397504499987917,0.98,0.980103636201197,0.0,0.0
FMD,svm,2026,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.965,0.9650000000000001,0.9669314590824888,0.9650000000000001,0.9651996160390942,0.9988888888888889,2.941213625000273,0.965,0.9651996160390942,0.0,0.0
FMD,svm,2026,4,gfs,siglip_base+dinov2_large+efficientnet_b0,200,0.985,0.985,0.9861471861471861,0.985,0.9849718103890119,0.9992777777777777,0.4893766099999084,0.985,0.984971810389012,0.0,-1.1102230246251565e-16
FMD,svm,2026,4,topk_individual,siglip_base+eva02_base+dinov2_large,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.999611111111111,0.4294308290000117,0.995,0.9949968730456537,0.0,0.0
Outex13Official1360,resmlp,42,0,best_homogeneous_self_supervised,dinov2_small+dinov2_large+mae_base,680,0.9264705882352942,0.9264705882352943,0.9325646791693504,0.9264705882352943,0.9240109242558705,0.9991593503072871,2.292081819000032,0.9338235294117648,0.9305568890688314,-0.007352941176470673,-0.0065459648129608805
Outex13Official1360,resmlp,42,0,best_individual,dinov2_small,680,0.9147058823529411,0.9147058823529413,0.9228966295142764,0.9147058823529413,0.913524879954878,0.9984108867427568,1.539592272000391,0.9220588235294118,0.9177604984410884,-0.007352941176470673,-0.004235618486210457
Outex13Official1360,resmlp,42,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,680,0.9235294117647059,0.9235294117647058,0.9271858150374775,0.9235294117647058,0.9151505338436225,0.9988257243195787,8.747591505999935,0.9544117647058824,0.9541767486699112,-0.030882352941176472,-0.03902621482628865
Outex13Official1360,resmlp,42,0,gfs,dinov2_small+densenet121+dinov2_large+drlbp+glcm+swin_t+deit_s,680,0.9382352941176471,0.9382352941176473,0.9412641280288339,0.9382352941176473,0.9377685513972758,0.9992164179104476,4.999045508000108,0.9426470588235294,0.9423435812566644,-0.004411764705882337,-0.004575029859388624
Outex13Official1360,resmlp,42,0,topk_individual,dinov2+dinov2_large+dinov2_small+siglip_base+swin_t+efficientnet_b0+densenet121,680,0.9441176470588235,0.9441176470588234,0.9515756442130282,0.9441176470588234,0.9418834643139382,0.9992405618964004,3.040208490999703,0.9441176470588236,0.9418834643139382,-1.1102230246251565e-16,0.0
