dataset,classifier,seed,outer_fold,run_mode,method,macro_f1,accuracy,k,dimensions,fit_seconds,selected,inner_f1
DTD,resmlp,42,2,full,full_concat,0.8621049928015732,0.8627659574468085,20,19628,5.995566395000424,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,2,full,gfs,0.8701172782843075,0.8696808510638298,6,5430,5.475406370000201,siglip_base+dinov2_large+resnet50+lbp+eva02_base+swin_t,0.8676695385517351
DTD,resmlp,42,2,full,best_homogeneous_self_supervised,0.8671941503755386,0.8675531914893617,4,2944,2.359395527999368,siglip_base+dinov2_large+dinov2_small+mae_base,0.8537439355823678
DTD,resmlp,42,3,full,best_individual,0.84679865134178,0.8462765957446808,1,768,3.1065330210003594,siglip_base,0.8299674922351776
DTD,resmlp,42,3,full,full_concat,0.8705064620268154,0.8718085106382979,20,19628,5.5747919410005125,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,3,full,gfs,0.8779127725628006,0.8781914893617021,7,6070,5.511217899000258,siglip_base+dinov2_large+eva02_base+densenet121+resnet50+dinov2_small+lbp,0.8653908376756742
DTD,resmlp,42,3,full,best_homogeneous_self_supervised,0.8705744791070599,0.8723404255319149,4,2944,4.4151630269989255,siglip_base+dinov2_large+dinov2_small+mae_base,0.8529701712700318
DTD,resmlp,42,4,full,best_individual,0.842920872801616,0.8446808510638298,1,768,3.794589052999072,siglip_base,0.830291846605839
DTD,resmlp,42,4,full,full_concat,0.8642355376726556,0.8659574468085106,20,19628,2.841800811000212,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,4,full,gfs,0.8629628330658107,0.8643617021276596,5,3024,2.3121478829998523,siglip_base+dinov2_large+dinov2_small+eva02_base+drlbp,0.8643247336363297
DTD,resmlp,42,4,full,best_homogeneous_self_supervised,0.8594720852548706,0.8606382978723405,3,2176,4.683495317000052,siglip_base+dinov2_large+dinov2_small,0.8590592540277471
DTD,resmlp,42,5,full,best_individual,0.8390150612976585,0.8409574468085106,1,768,3.494986964000418,siglip_base,0.8374153678562691
DTD,resmlp,42,5,full,full_concat,0.85537729072341,0.8574468085106383,20,19628,3.7304217149976466,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,5,full,gfs,0.8697527800631069,0.8707446808510638,7,5504,4.1081952179993095,siglip_base+dinov2_large+eva02_base+dinov2_small+swin_t+densenet121+convnext_v2_t,0.8703292685627453
DTD,resmlp,42,5,full,best_homogeneous_self_supervised,0.8581605906005554,0.8595744680851064,3,2176,3.5760651400014467,siglip_base+dinov2_large+dinov2_small,0.855652089231589
DTD,resmlp,42,6,full,best_individual,0.8459125939220944,0.8468085106382979,1,768,2.324550100001943,siglip_base,0.8303033512035078
DTD,resmlp,42,6,full,full_concat,0.8684482749235333,0.8691489361702127,20,19628,5.729836236998381,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,6,full,gfs,0.8830313341248496,0.8840425531914894,6,6400,4.194176996999886,siglip_base+dinov2+resnet50+dinov2_large+eva02_base+densenet121,0.8637285026051034
DTD,resmlp,42,6,full,best_homogeneous_self_supervised,0.8645532525291423,0.8664893617021276,4,2944,4.936555578999105,siglip_base+dinov2+dinov2_large+dinov2_small,0.8547574418269098
DTD,resmlp,42,7,full,best_individual,0.8385386813818707,0.8404255319148937,1,768,1.9824770589984837,siglip_base,0.8399278840938037
DTD,resmlp,42,7,full,full_concat,0.8406289663219472,0.8430851063829787,20,19628,7.255709204997402,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,7,full,gfs,0.8512886544377756,0.8531914893617021,7,4498,2.7285878580005374,siglip_base+dinov2_large+eva02_base+dinov2_small+swin_t+glcm+vit_b16,0.8807088363801373
DTD,resmlp,42,7,full,best_homogeneous_self_supervised,0.8552178192396458,0.8569148936170212,4,2944,1.5968732109977282,siglip_base+dinov2_large+dinov2_small+mae_base,0.870969670559579
DTD,resmlp,42,8,full,best_individual,0.8265186595220868,0.825531914893617,1,768,2.523303104000661,siglip_base,0.8305043196657022
DTD,resmlp,42,8,full,full_concat,0.8598254552460013,0.8611702127659574,20,19628,4.485067590998369,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,8,full,gfs,0.8603552990070068,0.8611702127659574,4,3920,3.3639292619991465,siglip_base+dinov2_large+resnet50+drlbp,0.8582341271907885
DTD,resmlp,42,8,full,best_homogeneous_self_supervised,0.863390352197988,0.8643617021276596,3,2176,4.079909330001101,siglip_base+dinov2_large+dinov2_small,0.8536625460356824
DTD,resmlp,42,9,full,best_individual,0.8189454650782171,0.8223404255319149,1,768,2.8434848789984244,siglip_base,0.8392931792249952
DTD,resmlp,42,9,full,full_concat,0.8537955128858922,0.8569148936170212,20,19628,5.312660790998052,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,9,full,gfs,0.857447241085092,0.8590425531914894,4,3584,3.3900188010011334,siglip_base+dinov2_large+eva02_base+densenet121,0.8723554245940373
DTD,resmlp,42,9,full,best_homogeneous_self_supervised,0.8497530184787587,0.8526595744680852,3,2176,2.5321309009996185,siglip_base+dinov2_large+dinov2_small,0.8639957999625647
FMD,svm,42,0,full,best_individual,0.9449066755677796,0.945,1,768,0.23498507300246274,siglip_base,0.9725708031805593
FMD,svm,42,0,full,full_concat,0.9346360176847981,0.935,20,19628,2.740791256997909,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,42,0,full,gfs,0.9599467477323703,0.96,3,1872,0.40129344699380454,siglip_base+dinov2_large+drlbp,0.9837880427430984
FMD,svm,42,0,full,best_homogeneous_self_supervised,0.9548033545401966,0.955,2,1792,0.3205112130017369,siglip_base+dinov2_large,0.9837590067384527
FMD,svm,42,1,full,best_individual,0.9799968730456534,0.98,1,768,0.2447428840023349,siglip_base,0.967480147065819
FMD,svm,42,1,full,full_concat,0.979993746091307,0.98,20,19628,2.9982798429991817,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,42,1,full,gfs,0.9949968730456537,0.995,5,1974,0.6052218230033759,siglip_base+dinov2_large+gabor+drlbp+lbp,0.9812063343160904
FMD,svm,42,1,full,best_homogeneous_self_supervised,0.9949968730456537,0.995,3,2560,0.46249873399938224,siglip_base+dinov2_large+dinov2,0.9799453664649429
FMD,svm,42,2,full,best_individual,0.9701928684007676,0.97,1,768,0.24053298299986636,siglip_base,0.9687688671927932
FMD,svm,42,2,full,full_concat,0.9452438775981182,0.945,20,19628,2.8905082880010013,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,42,2,full,gfs,0.9701928684007676,0.97,4,3328,0.5508741339945118,siglip_base+dinov2_large+eva02_base+swin_t,0.9824819965015729
FMD,svm,42,2,full,best_homogeneous_self_supervised,0.9849937460913072,0.985,3,2560,0.5971085569981369,siglip_base+dinov2_large+mae_base,0.9761706952335965
FMD,svm,42,3,full,best_individual,0.9899937460913071,0.99,1,768,0.3235235449974425,siglip_base,0.9613884064135206
FMD,svm,42,3,full,full_concat,0.9949968730456537,0.995,20,19628,3.4436716429991066,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,42,3,full,gfs,0.9949968730456537,0.995,4,2640,0.6385274900021614,siglip_base+dinov2_large+eva02_base+drlbp,0.9838002546234254
FMD,svm,42,3,full,best_homogeneous_self_supervised,0.9949968730456537,0.995,3,2560,0.6746744300035061,siglip_base+dinov2_large+mae_base,0.9761134893015361
FMD,svm,42,4,full,best_individual,0.9648937057331839,0.965,1,768,0.27451461600139737,siglip_base,0.9675095862512274
FMD,svm,42,4,full,full_concat,0.9604984724304364,0.96,20,19628,3.5017358440018143,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
FMD,svm,42,4,full,gfs,0.9799906191369606,0.98,5,7424,1.033609307000006,siglip_base+dinov2+dinov2_large+mae_base+vgg16,0.9811872313489622
FMD,svm,42,4,full,best_homogeneous_self_supervised,0.9799906191369606,0.98,3,2560,0.719342829004745,siglip_base+dinov2+dinov2_large,0.9811230053524513
