dataset,k,extractors,clf,dim,mean_accuracy,std_accuracy,mean_f1,std_f1,time_s
Soil,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,resmlp,15532,0.9232634826082332,0.016993213332851843,0.873662395084887,0.02064068675840911,3.4
Soil,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,svm,16300,0.9367620465907882,0.014371183854919117,0.9027399630901396,0.02730370145192009,7.4
Soil,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,knn,16300,0.8802716023118107,0.009062532714823344,0.8207153465600892,0.024192276897693495,0.6
Soil,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,rf,16300,0.87352054745949,0.011972357316392965,0.7727001237968819,0.025537566412419586,2.7
Soil,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,resmlp,16300,0.9257986738999398,0.0034225604741599538,0.8826671467115066,0.01337924617207436,3.9
Soil,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,svm,17324,0.9384533560259547,0.007783724958328383,0.9037190997248089,0.017620279135360455,8.1
Soil,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,knn,17324,0.8718540580789277,0.017887942670475554,0.8133639319672257,0.038908629205366675,0.7
Soil,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,rf,17324,0.8659362479168882,0.013176544464108106,0.7543113755154535,0.03081963738822708,2.9
Soil,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,resmlp,17324,0.9291777470481865,0.006150232548867512,0.8838667278682324,0.017810620700132753,4.0
Soil,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,svm,18092,0.9435166471651952,0.012061022677182556,0.9115818324489062,0.024328696710672868,8.4
Soil,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,knn,18092,0.8844910115945112,0.0056046595441379245,0.8293898295176799,0.014231893327176068,0.7
Soil,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,rf,18092,0.8709782647236111,0.01962951456613428,0.759310840184833,0.04261997592587841,3.0
Soil,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,resmlp,18092,0.9401375740169484,0.007711791480658623,0.8957331112973973,0.02121049735495224,4.2
Soil,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,svm,18860,0.944356983299649,0.011412123423814202,0.911664942254939,0.022895926686060653,8.8
Soil,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,knn,18860,0.8844910115945112,0.0077393586373547705,0.8287093663560137,0.014636777976107442,0.7
Soil,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,rf,18860,0.8870191114420451,0.006679131572719419,0.7903483952450745,0.03181242053250648,3.0
Soil,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,resmlp,18860,0.9359181647342482,0.0062093844934726075,0.8933182249087045,0.01638153450665102,4.5
Soil,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,svm,19628,0.9409814558734887,0.010982973608073475,0.9076349886334729,0.02311683633965153,9.2
Soil,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,knn,19628,0.8853348934510512,0.007635434044693108,0.8305640602986506,0.016312221117145143,0.7
Soil,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,rf,19628,0.8912278835584868,0.019878469108812503,0.7878535339459563,0.0515015678808103,3.1
Soil,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,resmlp,19628,0.9401340282948623,0.006757986309237826,0.8981414574491048,0.01384261841153194,4.5
