dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
Soil,lbp,svm,1186,7,54,0.35664291032868844,0.033182394205104764,0.18133340217951002,0.014765394875670211,"{'kernel': 'linear', 'C': 1.0}",0.1
Soil,lbp,knn,1186,7,54,0.5008332446902811,0.015981431265422875,0.41107726965039637,0.02801371352336571,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,lbp,rf,1186,7,54,0.6062050136510301,0.03678080868623962,0.4741802224552874,0.014439226163284354,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.7
Soil,lbp,resmlp,1186,7,54,0.5893309222423146,0.03135785856449532,0.4776987164859138,0.010391219318573352,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",3.8
Soil,glcm,svm,1186,7,18,0.2563202496188349,0.012829929694600227,0.0802652971303214,0.01619917026894737,"{'kernel': 'linear', 'C': 1.0}",0.1
Soil,glcm,knn,1186,7,18,0.3676133744637095,0.020040795122557086,0.30355737899839036,0.021244126770751246,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,glcm,rf,1186,7,18,0.5202035244477538,0.02285661565701581,0.4119395382097422,0.014418037487370892,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.7
Soil,glcm,resmlp,1186,7,18,0.334687799170301,0.040725148249362006,0.19595959090885617,0.06762421002666377,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",2.4
Soil,gabor,svm,1186,7,48,0.46286565259014995,0.025084568188210504,0.2606279011645388,0.02104308105416917,"{'kernel': 'linear', 'C': 1.0}",0.1
Soil,gabor,knn,1186,7,48,0.5184980321242422,0.03633957547823327,0.4007494961919704,0.025521862023268747,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,gabor,rf,1186,7,48,0.5682657873275893,0.02151154728372739,0.42302237794840625,0.017162022346283126,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
Soil,gabor,resmlp,1186,7,48,0.5379002233804915,0.027010058790777995,0.35772832459427534,0.029052267916649506,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",3.5
Soil,hog,svm,1186,7,1764,0.3490444278977413,0.019303174164570475,0.18949298571963616,0.011010474356326856,"{'kernel': 'linear', 'C': 1.0}",1.6
Soil,hog,knn,1186,7,1764,0.3178527107045349,0.03483234508337717,0.2504022953698461,0.022977118018283338,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
Soil,hog,rf,1186,7,1764,0.4712938339892919,0.03015842971274157,0.34754338395913215,0.030786185365917478,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.5
Soil,hog,resmlp,1186,7,1764,0.4164769705350494,0.03714500623763501,0.3129606270157631,0.048384866843782404,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",3.7
Soil,drlbp,svm,1186,7,80,0.3692905010105308,0.018401848087713463,0.19420085484105198,0.00927631468288321,"{'kernel': 'linear', 'C': 1.0}",0.1
Soil,drlbp,knn,1186,7,80,0.4342374924653406,0.011784785446509875,0.3472839840953777,0.021200685978747715,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,drlbp,rf,1186,7,80,0.49495798319327733,0.02908385236115609,0.37815518156008815,0.02204997141359319,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.7
Soil,drlbp,resmlp,1186,7,80,0.4392795092720633,0.02212805585513946,0.33347423793731956,0.02024871130608859,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",3.3
