dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
DTD,convnext_v2_t,rf,5640,47,768,0.674468085106383,0.01307015425105115,0.6695942392520302,0.012611115558116724,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",9.8
DTD,convnext_v2_t,resmlp,5640,47,768,0.7611702127659574,0.008696984729383496,0.7601715109318582,0.009401130574620921,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",5.7
DTD,lbp,svm,5640,47,54,0.12216312056737588,0.006278699010505593,0.10138315473059618,0.009817452746207824,"{'kernel': 'linear', 'C': 1.0}",3.9
DTD,lbp,knn,5640,47,54,0.2590425531914894,0.012827373934529025,0.25458927462799,0.014022913941649904,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
DTD,lbp,rf,5640,47,54,0.3294326241134752,0.01131977992873218,0.31512373766040874,0.01178603753049009,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",2.4
DTD,lbp,resmlp,5640,47,54,0.37854609929078015,0.010216212972260951,0.37376869641134236,0.011650509893581325,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",16.6
DTD,glcm,svm,5640,47,18,0.056914893617021275,0.002127659574468086,0.023544090113561948,0.0017417437899791852,"{'kernel': 'linear', 'C': 1.0}",3.4
DTD,glcm,knn,5640,47,18,0.09858156028368795,0.006303683983911764,0.09838109034440393,0.00684989160878532,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
DTD,glcm,rf,5640,47,18,0.1608156028368794,0.009704916442130495,0.1543865690231433,0.009421174035683363,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.5
DTD,glcm,resmlp,5640,47,18,0.14414893617021277,0.008768980864452651,0.12798169722743863,0.006859218813041983,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",16.9
DTD,gabor,svm,5640,47,48,0.05921985815602837,0.003428914823725834,0.03167931684922291,0.0034511583322315814,"{'kernel': 'linear', 'C': 1.0}",3.7
